siren;denomination;categorie_juridique;tranche_effectif;population;present_fichier_odf;obligation_publication;latitude;longitude;adresse
262803380;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.503794;1.016665;MAIRIE RUE DE LA MAIRIE 28240 FONTAINE-SIMON
262803398;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262803422;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.514107;1.419471;MAIRIE 48 RUE JEANNE D'ARC 28300 FRESNAY-LE-GILMERT
262803430;CTRE COM ACTION SOCIALE DE FRIAIZE;7361;non_connu;-1;False;non_connu;48.425678;1.129427;MAIRIE LE BOURG 28240 FRIAIZE
262803448;CTRE COM ACTION SOCIALE DE FRUNCE;7361;non_connu;-1;False;non_connu;48.40681;1.224492;MAIRIE 1 RUE DE LA MAIRIE 28190 FRUNCE
262803455;CTRE COM ACTION SOCIALE DE GAS;7361;non_connu;-1;False;non_connu;48.567619;1.664823;MAIRIE 10 RUE DES ECOLES 28320 GAS
262803463;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.46659;1.53777;MAIRIE 1 RUE DE LA MAIRIE 28300 GASVILLE-OISEME
262803489;CTRE COM ACTION SOCIALE DE GELLAINVILLE;7361;non_connu;-1;False;non_connu;48.416066;1.533211;MAIRIE 7 RUE MAIRIE BONVILLE 28630 GELLAINVILLE
262803497;CTRE COM ACTION SOCIALE DE GILLES;7361;non_connu;-1;False;non_connu;48.841137;1.382039;MAIRIE PL DE LA MAIRIE 28260 GILLES
262803505;CTRE COM ACTION SOCIALE DE GUILLONVILLE;7361;non_connu;-1;False;non_connu;48.09229;1.66119;MAIRIE 12 RUE DE LA MAIRIE 28140 GUILLONVILLE
262803513;CTRE COM ACTION SOCIALE DE INTREVILLE;7361;non_connu;-1;False;non_connu;48.296302;1.936409;MAIRIE PL DE LA MAIRIE 28310 INTREVILLE
262803562;CTRE CON ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262803570;CTRE CON ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.143503;1.05336;MAIRIE PL DE LA MAIRIE 28290 CHAPELLE-ROYALE
262803588;CTRE COM ACTION SOCIALE CHARBONNIERES;7361;non_connu;-1;False;non_connu;48.192284;0.935114;MAIRIE 11 RUE DU CHATEAU 28330 CHARBONNIERES
262803604;CTRE COM ACTION SOCIALE DE CHARPONT;7361;non_connu;-1;False;non_connu;48.699922;1.437686;MAIRIE 5 RUE DU VIEUX MOULIN 28500 CHARPONT
262803620;CTRE COM ACTION SOCIALE DE LANDELLES;7361;non_connu;-1;False;non_connu;48.467085;1.200449;MAIRIE 5 RUE DE LA MAIRIE 28190 LANDELLES
262803653;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.710924;1.088456;MAIRIE 28270 SAINT-LUBIN-DE-CRAVANT
262803661;CTRE COM ACTION SOCIALE DE POUPRY;7361;non_connu;-1;False;non_connu;48.099456;1.839685;MAIRIE 1 PL DE LA MAIRIE 28140 POUPRY
262803679;CTRE COM ACTION SOCIALE DE LUMEAU;7361;non_connu;-1;False;non_connu;48.116147;1.78615;MAIRIE 19 GRANDE RUE 28140 LUMEAU
262803729;CTRE COM ACTION SOCIALE DE LUPLANTE;7361;non_connu;-1;False;non_connu;48.299674;1.399802;MAIRIE 8 RUE DE LA MAIRIE 28360 LUPLANTE
262803778;CTRE COM ACTION SOCIALE DE LURAY;7361;non_connu;-1;False;non_connu;;;
262803794;CTRE COM ACTION SOCIALE DE MONTIREAU;7361;non_connu;-1;False;non_connu;;;
262803810;CTRE COM ACTION SOCIALE PRUDEMANCHE;7361;non_connu;-1;False;non_connu;48.701468;1.1379;MAIRIE LE BOURG 28270 PRUDEMANCHE
262803844;CTRE COM ACTION SOCIALE DE MONTLANDON;7361;non_connu;-1;False;non_connu;48.391412;1.023456;MAIRIE 8 RUE DE LA MAIRIE 28240 MONTLANDON
262803851;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.408459;0.967658;MAIRIE 9 RUE DE LA LIBERTE 28240 SAINT-VICTOR-DE-BUTHON
262803919;CTRE COM ACTION SOCIALE DE PUISEUX;7361;non_connu;-1;False;non_connu;48.634211;1.374878;MAIRIE LE BOURG 28170 PUISEUX
262803968;CTRE COM ACTION SOCIALE REVERCOURT;7361;non_connu;-1;False;non_connu;48.720765;1.083276;MAIRIE 28270 REVERCOURT
262803984;CTRE COM ACTION SOCIALE DE CLEVILLIERS;7361;non_connu;-1;False;non_connu;48.542352;1.389504;MAIRIE RUE DU STADE 28300 CLEVILLIERS
262803992;CTRE COM ACTION SOCIALE DE MOULHARD;7361;non_connu;-1;False;non_connu;48.208161;1.044591;16 RUE DE LA MAIRIE 28160 MOULHARD
262804008;CTRE COM ACTION SOCIALE SERAZEREUX;7361;non_connu;-1;False;non_connu;48.597814;1.43426;MAIRIE RUE SAINT DENIS 28170 SERAZEREUX
262804024;CTRE COM ACTION SOCIALE DE MEAUCE;7361;non_connu;-1;False;non_connu;;;
262804032;CTRE COM ACTION SOCIALE DE COLTAINVILLE;7361;non_connu;-1;False;non_connu;48.486019;1.584869;MAIRIE 5 RUE ROMAIN FOURE 28300 COLTAINVILLE
262804040;CTRE COM ACTION SOCIALE DE MOUTIERS;7361;non_connu;-1;False;non_connu;48.29681;1.773746;MAIRIE 10 RUE DES TROIS FLEURS 28150 MOUTIERS
262804107;CTRE COM ACTION SOCIALE DE THIEULIN;7361;non_connu;-1;False;non_connu;48.408182;1.132629;MAIRIE 9 RUE FORGERONS 28240 LE THIEULIN
262804123;CTRE COM ACTION SOCIALE DE MEROUVILLE;7361;non_connu;-1;False;non_connu;48.297226;1.898068;MAIRIE 3 RUE RELAIS 28310 MEROUVILLE
262804149;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.443528;1.574809;MAIRIE RUE PRIEURE 28630 NOGENT-LE-PHAYE
262804164;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.492051;1.261356;MAIRIE 1 RUE ECOLE 28190 SAINT-ARNOULT-DES-BOIS
262804180;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.36252;1.14072;MAIRIE 11 RUE DU PERCHE ET DE LA BEAUCE 28240 LES CORVEES-LES-YYS
262804214;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.270771;1.271576;MAIRIE 16 GRANDE RUE 28120 SAINT-AVIT-LES-GUESPIERES
262804230;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262804255;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.159924;1.775455;MAIRIE RUE DES TILLEULS 28140 TILLAY-LE-PENEUX
262804271;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.72496;1.425461;MAIRIE 17 RUE DE LA MAIRIE 28500 MEZIERES-EN-DROUAIS
262804339;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.689355;1.503873;28 GRANDE RUE 28210 CROISILLES
262804370;CTRE COM ACTION SOCIALE MIGNIERES;7361;non_connu;-1;False;non_connu;48.361877;1.426811;MAIRIE 8 RUE DE LA MAIRIE 28630 MIGNIERES
262804388;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.274379;1.048899;3 RUE DE L EGLISE 28480 LA CROIX-DU-PERCHE
262804396;CTRE COM ACTION SOCIALE DE PERONVILLE;7361;non_connu;-1;False;non_connu;48.061712;1.583249;MAIRIE 13 RUE GERMINAL 28140 PERONVILLE
262804412;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.737924;1.414123;MAIRIE 2 RTE DU VALLON 28500 SAINTE-GEMME-MORONVAL
262804446;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.701304;1.568424;MAIRIE 6 RTE DE PROUAIS 28210 LES PINTHIERES
262804461;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262804487;CTRE CON ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.346297;1.203721;MAIRIE 8 RUE DE L'EGLISE 28120 LES CHATELLIERS-NOTRE-DAME
262804552;CTRE COM ACTION SOCIALE VER LES CHARTRES;7361;non_connu;-1;False;non_connu;48.383731;1.477612;MAIRIE 13 RUE DE LA BARRIERE 28630 VER-LES-CHARTRES
262804578;CTRE COM ACTION SOCIALE POISVILLIERS;7361;non_connu;-1;False;non_connu;48.507134;1.469087;MAIRIE RUE VILLAGE 28300 POISVILLIERS
262804602;CTRE COM ACTION SOCIALE DE VILLEBON;7361;non_connu;-1;False;non_connu;48.392283;1.207184;MAIRIE 28190 VILLEBON
262804610;CTRE COM ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.293122;0.835603;MAIRIE LE BOURG 28400 SAINT-JEAN-PIERRE-FIXTE
262855901;CTRE COM ACTION SOCIALE DE DAMBRON;7361;non_connu;-1;False;non_connu;48.114096;1.872686;MAIRIE RUE DU BOURG 28140 DAMBRON
262855919;CTRE COM ACTION SOCIALE DE DAMMARIE;7361;non_connu;-1;False;non_connu;48.344135;1.493322;MAIRIE 2 PL DE L EGLISE 28360 DAMMARIE
262855927;CTRE COM ACTION SOCIALE DE DANGERS;7361;non_connu;-1;False;non_connu;48.507302;1.350732;MAIRIE 10 RUE DE LA MAIRIE 28190 DANGERS
262855935;CTRE COM ACTION SOCIALE ECLUZELLES;7361;non_connu;-1;False;non_connu;;;
262855943;CTRE COM ACTION SOCIALE D'ESCORPAIN;7361;non_connu;-1;False;non_connu;48.721386;1.209363;MAIRIE RUE DE LA MAIRIE 28270 ESCORPAIN
262900327;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262900343;CENTRE COMMUNAL D'ACTION SOCIALE;7361;22;-1;False;non_connu;47.996613;-4.101233;8 RUE VERDELET 29000 QUIMPER BP 533 29107 QUIMPER CEDEX
262900418;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.04099;-4.486162;MAIRIE 26 RUE DU DOCTEUR NEIS 29790 PONT-CROIX
262900434;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;48.504901;-3.874953;MAIRIE SQ ANNE DE BRETAGNE 29410 PLEYBER-CHRIST
262900467;CTRE COM ACTION SOCIALE DE QUIMPERLE;7361;21;-1;False;non_connu;47.870445;-3.549298;ESPACE KERJEGU 19 PL SAINT MICHEL 29300 QUIMPERLE BP 391 29391 QUIMPERLE CEDEX
262900475;CENTRE COMMUNAL D'ACTION SOCIALE;7361;22;-1;False;non_connu;47.864704;-4.227347;12 RUE ARNOULT 29120 PONT L'ABBE
262900483;CTRE COM ACTION SOCIALE DE PENMARC H;7361;non_connu;-1;False;non_connu;47.812513;-4.33753;MAIRIE 110 RUE EDMOND MICHELET 29760 PENMARCH
262900491;CTRE COM ACTION SOCIALE DE FOUESNANT;7361;non_connu;-1;False;non_connu;48.1033;-4.00156;MAIRIE PL GENERAL DE GAULLE 29170 FOUESNANT
262900517;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;47.873383;-3.921289;14 RUE COURCY 29900 CONCARNEAU
262900525;CENTRE COMMUNAL D'ACTION SOCIALE;7361;22;-1;False;non_connu;48.195657;-4.09381;MAIRIE QUAI JEAN MOULIN 29150 CHATEAULIN
262900541;CENTRE COMMUNAL D ACTION SOCIALE;7361;22;-1;False;non_connu;48.409389;-4.085193;60 RUE DE BREST 29450 SIZUN
262900558;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.685912;-3.987053;MAIRIE PL DE L EVECHE 29250 SAINT-POL-DE-LEON
262900566;CTRE COM ACTION SOCIALE DE PLOUENAN;7361;non_connu;-1;False;non_connu;48.628341;-3.992316;MAIRIE 7 PL LOUIS SEVERE 29420 PLOUENAN
262900574;CTRE COM ACTION SOCIALE DE PLOUGOULM;7361;non_connu;-1;False;non_connu;48.666961;-4.043681;MAIRIE BOURG 29250 PLOUGOULM
262900582;CTRE COM ACTION SOCIALE DE ROSCOFF;7361;non_connu;-1;False;non_connu;48.726367;-3.985461;MAIRIE 6 RUE LOUIS PASTEUR 29680 ROSCOFF
262900590;CTRE COM ACTION SOCIALE DE SANTEC;7361;non_connu;-1;False;non_connu;48.703137;-4.029213;MAIRIE PL ISIDORE ROUDAUT 29250 SANTEC
262900608;CTRE COM ACTION SOCIALE DE PLOUGAR;7361;non_connu;-1;False;non_connu;48.561847;-4.142102;MAIRIE BOURG 29440 PLOUGAR
262900616;CENTRE COMMUNAL D'ACTION SOCIALE;7361;22;-1;False;non_connu;48.575686;-3.829234;29 RUE DE BREST 29600 MORLAIX
262900624;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.509191;-4.068838;MAIRIE 19 RUE GEORGES CLEMENCEAU 29400 LANDIVISIAU BP 60 29406 LANDIVISIAU CEDEX
262900632;CTRE COM ACTION SOCIALE DE BERRIEN;7361;non_connu;-1;False;non_connu;48.390933;-3.735497;MAIRIE BOURG 29690 BERRIEN
262900640;CTRE COM ACTION SOCIALE DE GUERLESQUIN;7361;21;-1;False;non_connu;48.513998;-3.577285;MAIRIE RES DU GUIC 29650 GUERLESQUIN
262900657;CENTRE COMMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.235364;-3.668661;MAIRIE 2 RUE DE LA MAIRIE 29270 CLEDEN-POHER
262900673;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.225978;-3.969786;MAIRIE PL CHARLES DE GAULLE 29190 PLEYBEN
262900681;CTRE COM ACTION SOCIALE DE GOUEZEC;7361;non_connu;-1;False;non_connu;48.169571;-3.972704;MAIRIE 5 RUE KARREG AN TAN 29190 GOUEZEC
262900699;CTRE COM ACTION SOCIALE DE PLOUGUERNEAU;7361;non_connu;-1;False;non_connu;;;
262900707;CTRE COM ACTION SOCIALE DE LANNILIS;7361;non_connu;-1;False;non_connu;48.569942;-4.519476;MAIRIE 19 RUE DE LA MAIRIE 29870 LANNILIS
262900715;CTRE COM ACTION SOCIALE DE LANDEDA;7361;non_connu;-1;False;non_connu;48.585969;-4.574604;MAIRIE 61 TI KORN 29870 LANDEDA
262900749;CTRE COM ACTION SOCIALE DU FAOU;7361;21;-1;False;non_connu;48.302602;-4.147815;MAIRIE BOURG 29590 LE FAOU
262900756;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.37354;-4.369942;MAIRIE PL JEAN FOURNIER 29470 PLOUGASTEL-DAOULAS
262900780;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.531216;-4.11633;MAIRIE 10 RUE NOTRE DAME 29400 BODILIS
262900798;CTRE COM ACTION SOCIALE DE BOHARS;7361;non_connu;-1;False;non_connu;48.428956;-4.514971;MAIRIE 1 RUE PROSPER SALAUN 29820 BOHARS
262900806;CTRE COM ACTION SOCIALE DE BOTSORHEL;7361;non_connu;-1;False;non_connu;48.528199;-3.641148;MAIRIE BOURG 29650 BOTSORHEL
262900814;CTRE COM ACTION SOCIALE DE BOURG BLANC;7361;non_connu;-1;False;non_connu;48.493696;-4.500105;MAIRIE BOURG 29860 BOURG-BLANC
262900822;CENTRE COMMUNAL ACTION SOCIALE DE BRELES;7361;non_connu;-1;False;non_connu;48.477888;-4.713797;MAIRIE 1 RUE DU STADE 29810 BRELES
262900848;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;;-4.597719;MAIRIE PL D ESTIENNE D ORVES 29570 CAMARET-SUR-MER
262900863;CTRE COM ACTION SOCIALE DE CARANTEC;7361;21;-1;False;non_connu;48.66797;-3.913739;MAIRIE PL DU GENERAL DE GAULLE 29660 CARANTEC
262900871;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;48.18622;-3.812851;MAIRIE 8 RUE MAIRIE 29520 CHATEAUNEUF-DU-FAOU
262900889;CTRE COM ACTION SOCIALE DE CLEDER;7361;non_connu;-1;False;non_connu;48.662995;-4.102898;MAIRIE PL DE GAULLE 29233 CLEDER
262900905;CTRE COM ACTION SOCIALE DE COAT MEAL;7361;non_connu;-1;False;non_connu;48.484942;-4.546195;MAIRIE LD BOURG 29870 COAT-MEAL
262900939;CTRE COM ACTION SOCIALE DE LE CONQUET;7361;non_connu;-1;False;non_connu;48.359263;-4.77189;PL CHARLES MINGUY 29217 LE CONQUET
262900947;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.223691;-4.50449;MAIRIE PL LEON BLUM 29160 CROZON BP 12
262900970;CTRE COM ACTION SOCIALE DE LE DRENNEC;7361;non_connu;-1;False;non_connu;48.533931;-4.372043;MAIRIE 3 RUE DE LA MAIRIE 29860 LE DRENNEC
262900988;CTRE COM ACTION SOCIALE DE LE FOLGOET;7361;non_connu;-1;False;non_connu;48.56499;-4.351033;MAIRIE BOURG 29260 LE FOLGOET
262900996;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.427537;-4.315944;MAIRIE BOURG 29800 LA FOREST-LANDERNEAU
262901002;CTRE COM ACTION SOCIALE DE GARLAN;7361;non_connu;-1;False;non_connu;48.60081;-3.755671;MAIRIE BOURG 29610 GARLAN
262901010;CTRE COM ACTION SOCIALE DE GOUESNOU;7361;non_connu;-1;False;non_connu;48.450515;-4.465778;MAIRIE PL DES FUSILLES 29850 GOUESNOU
262901028;CTRE COM ACTION SOCIALE DE GUICLAN;7361;non_connu;-1;False;non_connu;48.550384;-3.962677;MAIRIE PL DE L'EGLISE 29410 GUICLAN
262901044;CTRE COM ACTION SOCIALE DE GUILERS;7361;non_connu;-1;False;non_connu;48.423644;-4.557221;MAIRIE 16 RUE CHARLES DE GAULLE 29820 GUILERS
262901051;CTRE COM ACTION SOCIALE DE GUIMAEC;7361;non_connu;-1;False;non_connu;48.667126;-3.708601;MAIRIE 1 PL AN ILLIZ 29620 GUIMAEC
262901093;CTRE COM ACTION SOCIALE DE GUISSENY;7361;non_connu;-1;False;non_connu;48.616895;-4.399066;MAIRIE BOURG 29880 GUISSENY
262901101;CTRE COM ACTION SOCIALE DE HANVEC;7361;non_connu;-1;False;non_connu;48.327968;-4.160864;MAIRIE PL DU MARCHE 29460 HANVEC
262901119;CTRE COM ACTION SOCIALE DE HENVIC;7361;non_connu;-1;False;non_connu;48.631611;-3.926396;MAIRIE RUE DE LA MAIRIE 29670 HENVIC
262901127;CTRE COM ACTION SOCIALE HOPITAL CANFROUT;7361;non_connu;-1;False;non_connu;48.327788;-4.241848;MAIRIE BOURG 29460 HOPITAL-CAMFROUT
262901135;CTRE COM ACTION SOCIALE DE L ILE DE BATZ;7361;non_connu;-1;False;non_connu;48.747318;-4.011165;MAIRIE AV SEMAPHORE 29253 ILE-DE-BATZ
262901150;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.371239;-4.212905;MAIRIE 17 RTE DE LANDERNEAU 29460 IRVILLAC
262901168;CTRE COM ACTION SOCIALE DE KERLOUAN;7361;non_connu;-1;False;non_connu;48.647432;-4.425206;MAIRIE BOURG 29890 KERLOUAN
262901192;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.47212;-4.373464;MAIRIE BOURG 29860 KERSAINT-PLABENNEC
262901200;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.492866;-4.041279;6 PL DU VILLERS 29400 LAMPAUL-GUIMILIAU
262901218;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.44843;-4.763216;MAIRIE BOURG 29810 LAMPAUL-PLOUARZEL
262901226;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.565129;-4.660294;MAIRIE 1 RTE DE LA PLAGE 29830 LAMPAUL-PLOUDALMEZEAU
262901234;CENTRE COMMUNAL D ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262901267;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.532726;-4.726489;MAIRIE 1 PL DE L'EGLISE 29840 LANDUNVEZ
262901275;CTRE COM ACTION SOCIALE DE LANHOUARNEAU;7361;non_connu;-1;False;non_connu;48.579705;-4.211056;MAIRIE PL DE LA MAIRIE 29430 LANHOUARNEAU
262901283;CTRE COM ACTION SOCIALE DE LANILDUT;7361;non_connu;-1;False;non_connu;48.474244;-4.751145;MAIRIE 35 RTE DE L'ABER ILDUT 29840 LANILDUT
262901291;CTRE COM ACTION SOCIALE DE LANMEUR;7361;non_connu;-1;False;non_connu;48.1033;-4.00156;MAIRIE RUE GENERAL DE GAULLE 29620 LANMEUR
262901309;CTRE COM ACTION SOCIALE DE LANNEANOU;7361;non_connu;-1;False;non_connu;48.488487;-3.672141;MAIRIE BOURG 29640 LANNEANOU
262901325;CTRE COM ACTION SOCIALE DE LANRIVOARE;7361;non_connu;-1;False;non_connu;48.474092;-4.638634;MAIRIE 1 PL DE L'EGLISE 29290 LANRIVOARE
262901333;CTRE COM ACTION SOCIALE DE LANVEOC;7361;non_connu;-1;False;non_connu;48.286236;-4.462099;MAIRIE BOURG 29160 LANVEOC
262901341;CTRE COM ACTION SOCIALE DE LESNEVEN;7361;non_connu;-1;False;non_connu;48.572031;-4.321845;MAIRIE PL DU CHATEAU 29260 LESNEVEN
262901374;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.473183;-4.092598;MAIRIE BOURG 29400 LOC-EGUINER
262901382;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.374697;-4.643823;MAIRIE BOURG 29280 LOCMARIA-PLOUZANE
262901416;CENTRE COMMUNAL ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.690851;-3.649157;MAIRIE 1 RTE DE PLESTIN 29241 LOCQUIREC
262901424;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.320641;-4.298733;MAIRIE 1 RUE AR MOR 29460 LOGONNA-DAOULAS
262901432;CTRE COM ACTION SOCIALE DE LOPERHET;7361;21;-1;False;non_connu;48.375283;-4.306355;MAIRIE 119 RUE RENE GOUBIN 29470 LOPERHET
262901465;CTRE COM ACTION SOCIALE DE MESPAUL;7361;non_connu;-1;False;non_connu;48.618254;-4.023549;MAIRIE BOURG 29420 MESPAUL
262901507;CTRE COM ACTION SOCIALE DE PLABENNEC;7361;non_connu;-1;False;non_connu;48.502188;-4.424393;MAIRIE 1 RUE PIERRE JESTIN 29860 PLABENNEC
262901515;CTRE COM ACTION SOCIALE DE PLOUARZEL;7361;non_connu;-1;False;non_connu;48.433122;-4.732179;MAIRIE PL DU GENERAL DE GAULLE 29810 PLOUARZEL
262901523;CTRE COM ACTION SOCIALE DE PLOUDALMEZEAU;7361;non_connu;-1;False;non_connu;48.53891;-4.658069;MAIRIE RTE DE BREST 29830 PLOUDALMEZEAU
262901531;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.563357;-4.312148;MAIRIE COATDANIEL 29260 PLOUDANIEL
262901564;CTRE COM ACTION SOCIALE DE PLOUEDERN;7361;non_connu;-1;False;non_connu;48.484358;-4.245855;MAIRIE 1 RUE DE LA MAIRIE 29800 PLOUEDERN
262901572;CTRE COM ACTION SOCIALE PLOUEGAT GUERAND;7361;non_connu;-1;False;non_connu;48.62076;-3.674532;MAIRIE BOURG 29620 PLOUEGAT-GUERAND
262901580;CTRE COM ACTION SOCIALE PLOUEGAT MOYSAN;7361;non_connu;-1;False;non_connu;48.571815;-3.608733;MAIRIE BOURG 29650 PLOUEGAT-MOYSAN
262901598;CTRE COM ACTION SOCIALE DE PLOUESCAT;7361;non_connu;-1;False;non_connu;48.657392;-4.174019;MAIRIE 6 RUE DE LA MAIRIE 29430 PLOUESCAT
262901606;CTRE COM ACTION SOCIALE DE PLOUEZOC'H;7361;non_connu;-1;False;non_connu;48.639648;-3.822385;MAIRIE LE BOURG 29252 PLOUEZOC'H
262901622;CTRE COM ACTION SOCIALE DE PLOUGONVELIN;7361;non_connu;-1;False;non_connu;48.340835;-4.718178;MAIRIE RUE DES MARTYRS 29217 PLOUGONVELIN
262901655;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.525287;-4.599142;MAIRIE 5 PL EUGENE FOREST 29830 PLOUGUIN
262901663;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.015042;-4.49163;MAIRIE RUE DU GEN DE GAULLE 29780 PLOUHINEC
262901671;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.608513;-4.298915;MAIRIE PL SAINT DIDIER 29260 PLOUIDER
262901697;CTRE COM ACTION SOCIALE DE PLOUMOGUER;7361;non_connu;-1;False;non_connu;48.403903;-4.719345;MAIRIE RUE DE VERDUN 29810 PLOUMOGUER
262901705;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.439008;-3.89131;MAIRIE 6 PL DE LA MAIRIE 29410 PLOUNEOUR-MENEZ
262901739;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.617309;-4.21134;MAIRIE BOURG 29430 PLOUNEVEZ-LOCHRIST
262901747;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;48.573076;-3.820926;PL DE LA MAIRIE 29600 PLOURIN-LES-MORLAIX
262901762;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.509105;-4.687107;MAIRIE PL AN TY KEAR 29830 PLOURIN
262901770;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262901788;CENTRE COMMUNAL D'ACTION SOCIALE;7361;21;-1;False;non_connu;48.582315;-4.038358;MAIRIE RUE GUEVEN 29420 PLOUVORN
262901804;CTRE COM ACTION SOCIALE DE PLOUZANE;7361;non_connu;-1;False;non_connu;48.37925;-4.612213;HOTEL DE VILLE PL DE LA REPUBLIQUE 29280 PLOUZANE BP 7
262901812;CTRE COM ACTION SOCIALE DE PLOUZEVEDE;7361;non_connu;-1;False;non_connu;48.595385;-4.115825;MAIRIE BOURG 29440 PLOUZEVEDE
262901846;CTRE COM ACTION SOCIALE DE PORSPODER;7361;non_connu;-1;False;non_connu;48.507992;-4.766218;MAIRIE BOURG 29840 PORSPODER
262901861;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;47.842777;-3.69346;MAIRIE 4 RUE FRANCOIS CADORET 29340 RIEC-SUR-BELON
262901879;CTRE COM ACTION SOCIALE LA ROCHE MAURICE;7361;non_connu;-1;False;non_connu;48.472371;-4.20301;MAIRIE RUE DE LA MAIRIE 29800 LA ROCHE-MAURICE
262901911;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;48.455911;-4.332843;MAIRIE LE BOURG 29800 SAINT-DIVY
262901929;CTRE COM ACTION SOCIALE DE SAINT ELOY;7361;non_connu;-1;False;non_connu;48.364852;-4.126616;MAIRIE BOURG 29460 SAINT-ELOY
262901945;CENTRE COMMUNAL D'ACTION SOCIALE;7361;non_connu;-1;False;non_connu;;;
262901952;CTRE COM ACTION SOCIALE ST MARTIN CHAMPS;7361;non_connu;-1;False;non_connu;48.575041;-3.844472;MAIRIE PL DE LA BARRIERE DE BREST 29600 SAINT-MARTIN-DES-CHAMPS
